nome;link
Café Brasil 223 – Sobre relevância e perspectivas;https://portalcafebrasil.com.br/podcasts/sobre-relevancia-e-perspectivas/
Café Brasil 222 – Caminho das Índias;https://portalcafebrasil.com.br/podcasts/222-caminho-das-indias/
Café Brasil 221 – O contador de histórias;https://portalcafebrasil.com.br/podcasts/o-contador-de-historias/
Café Brasil 220 – Homeostase Brasileira;https://portalcafebrasil.com.br/podcasts/homeostase-brasileira/
Café Brasil 219 – Gente invisível;https://portalcafebrasil.com.br/podcasts/gente-invisivel/
Café Brasil 218 – Suicídios cotidianos;https://portalcafebrasil.com.br/podcasts/suicidios-cotidianos/
Café Brasil 217 – Os ex-resignados;https://portalcafebrasil.com.br/podcasts/os-ex-resignados/
Café Brasil 216 – TacoTico ou TacoTeco?;https://portalcafebrasil.com.br/podcasts/tacotico-ou-tacoteco/
Café Brasil 215 – 16 toneladas;https://portalcafebrasil.com.br/podcasts/16-toneladas/
Café Brasil 214 – Walk the talk;https://portalcafebrasil.com.br/podcasts/walk-the-talk/
Café Brasil 213 – Eleições, mentiras e a Florentina;https://portalcafebrasil.com.br/podcasts/eleicoes-mentiras-e-a-florentina/
Café Brasil 212 – O gigolô das palavras;https://portalcafebrasil.com.br/podcasts/o-gigolo-das-palavras/
Café Brasil 211 – Solidão feminina e barrigudos;https://portalcafebrasil.com.br/podcasts/solidao-feminina-e-barrigudos/
Café Brasil 210 – O estúpido;https://portalcafebrasil.com.br/podcasts/o-estupido/
Café Brasil 209 – Ricos e pobres;https://portalcafebrasil.com.br/podcasts/ricos-e-pobres/
Café Brasil 208 – O mundo globalizado;https://portalcafebrasil.com.br/podcasts/o-mundo-globalizado/
Café Brasil 207 – O Complexo de Vira Latas;https://portalcafebrasil.com.br/podcasts/o-complexo-de-vira-latas/
Café Brasil 206 – Amigos que perdemos;https://portalcafebrasil.com.br/podcasts/amigos-que-perdemos/
Café Brasil 205 – Nordestinadas;https://portalcafebrasil.com.br/podcasts/nordestinadas/
Café Brasil 204 – Tá esperando?;https://portalcafebrasil.com.br/podcasts/ta-esperando/
Café Brasil 203 – Morte morrida ou morte matada;https://portalcafebrasil.com.br/podcasts/morte-morrida-ou-morte-matada/
Café Brasil 202 – Tequinologia do abraço;https://portalcafebrasil.com.br/podcasts/tequinologia-do-abraco/
Café Brasil 201 – A Fábrica de Líderes;https://portalcafebrasil.com.br/podcasts/a-fabrica-de-lideres/
Café Brasil 200 – Duzentos;https://portalcafebrasil.com.br/podcasts/duzentos/
Café Brasil 199 – Homem Gol;https://portalcafebrasil.com.br/podcasts/homem-gol/
Café Brasil 198 – Meus Exemplos;https://portalcafebrasil.com.br/podcasts/meus-exemplos/
Café Brasil 197 – A arte de cortar palavras;https://portalcafebrasil.com.br/podcasts/a-arte-de-cortar-palavras/
Café Brasil 196 – Bossa Nova;https://portalcafebrasil.com.br/podcasts/196-bossa-nova/
Café Brasil 195 – O Portal;https://portalcafebrasil.com.br/podcasts/o-portal/
Café Brasil 194 – Reflexões sobre o cagaço;https://portalcafebrasil.com.br/podcasts/reflexoes-sobre-o-cagaco/
Café Brasil 193 – A origem das frases;https://portalcafebrasil.com.br/podcasts/a-origem-das-frases/
Café Brasil 192 – Mães que se foram;https://portalcafebrasil.com.br/podcasts/maes-que-se-foram/
Café Brasil 191 – Canta Patativa;https://portalcafebrasil.com.br/podcasts/canta-patativa/
Café Brasil 190 – Relações de poder;https://portalcafebrasil.com.br/podcasts/relacoes-de-poder/
Café Brasil 189 – O vagalume;https://portalcafebrasil.com.br/podcasts/o-vagalume/
Café Brasil 188 – Globalizado;https://portalcafebrasil.com.br/podcasts/globalizado/
Café Brasil 187 – Tipo assim;https://portalcafebrasil.com.br/podcasts/tipo-assim/
Café Brasil 186 – A tristeza do Jeca;https://portalcafebrasil.com.br/podcasts/a-tristeza-do-jeca/
Café Brasil 185 – Por que ler?;https://portalcafebrasil.com.br/podcasts/por-que-ler/
Café Brasil 184 – Como consertar o Brasil;https://portalcafebrasil.com.br/podcasts/como-consertar-o-brasil/
Café Brasil 183 – O videokê;https://portalcafebrasil.com.br/podcasts/o-videoke/
Café Brasil 182 – A briga na floresta;https://portalcafebrasil.com.br/podcasts/a-briga-na-floresta/
Café Brasil 181 – Ensinando política para crianças;https://portalcafebrasil.com.br/podcasts/ensinando-politica-para-criancas/
Café Brasil 180 – Carnaval;https://portalcafebrasil.com.br/podcasts/carnaval/
179 – Os filtros;https://portalcafebrasil.com.br/podcasts/os-filtros/
Café Brasil 178 – Os Sofistas;https://portalcafebrasil.com.br/podcasts/os-sofistas/
Café Brasil 177 – Ponto de Vista;https://portalcafebrasil.com.br/podcasts/ponto-de-vista/
Café Brasil 176 – Falando sobre Nação;https://portalcafebrasil.com.br/podcasts/falando-sobre-nacao/
Café Brasil 175 – Do Contra;https://portalcafebrasil.com.br/podcasts/do-contra/
Café Brasil 174 – Showrnalismo;https://portalcafebrasil.com.br/podcasts/showrnalismo/
Café Brasil 173 – Mensagem de Ano Novo;https://portalcafebrasil.com.br/podcasts/mensagem-de-ano-novo/
Café Brasil 172 – Política Não é Isso Que Está Aí;https://portalcafebrasil.com.br/podcasts/politica-nao-e-isso-que-esta-ai/
Café Brasil 171 – O Caos Ordenado;https://portalcafebrasil.com.br/podcasts/o-caos-ordenado/
Café Brasil 170 – Refugiados Éticos;https://portalcafebrasil.com.br/podcasts/refugiados-eticos/
Café Brasil 169 – Sinfonia Inacabada;https://portalcafebrasil.com.br/podcasts/sinfonia-inacabada/
Café Brasil 168 – O Fim do Mundo;https://portalcafebrasil.com.br/podcasts/o-fim-do-mundo/
Café Brasil 167 – Os Neocaretas;https://portalcafebrasil.com.br/podcasts/os-neocaretas/
Café Brasil 166 – Ouvinte Ativo;https://portalcafebrasil.com.br/podcasts/ouvinte-ativo/
Café Brasil 165 – Quem se importa?;https://portalcafebrasil.com.br/podcasts/quem-se-importa/
Café Brasil 164 – O Medo da Liberdade;https://portalcafebrasil.com.br/podcasts/o-medo-da-liberdade/
Café Brasil 163 – O Que É Popular? (ao Vivo);https://portalcafebrasil.com.br/podcasts/o-que-e-popular-ao-vivo/
Café Brasil 162 – Fale Outra Vez;https://portalcafebrasil.com.br/podcasts/fale-outra-vez/
Café Brasil 161 – Os Outros Também Fazem;https://portalcafebrasil.com.br/podcasts/os-outros-tambem-fazem/
Café Brasil 160 – Melô do Sarney;https://portalcafebrasil.com.br/podcasts/melo-do-sarney/
Café Brasil 159 – Café Brasil;https://portalcafebrasil.com.br/podcasts/cafe-brasil/
Café Brasil 158 – Como é Duro Ser Brasileiro;https://portalcafebrasil.com.br/podcasts/como-e-duro-ser-brasileiro/
Café Brasil 157 – Hinos a Paisana;https://portalcafebrasil.com.br/podcasts/157-hinos-a-paisana/
Café Brasil 156 – No Bigode da Nação;https://portalcafebrasil.com.br/podcasts/no-bigode-da-nacao/
Café Brasil 155 – Mudando o Mundo;https://portalcafebrasil.com.br/podcasts/mudando-o-mundo/
Café Brasil 154 – O Custo da Educação;https://portalcafebrasil.com.br/podcasts/o-custo-da-educacao/
Café Brasil 153 – Tipos Populares (ao Vivo);https://portalcafebrasil.com.br/podcasts/tipos-populares-ao-vivo/
Café Brasil 152 – A Gripe Suína;https://portalcafebrasil.com.br/podcasts/a-gripe-suina/
Café Brasil 151 – Mijobrás;https://portalcafebrasil.com.br/podcasts/mijobras/
Café Brasil 150 – A Ignorância ao Alcance de Todos;https://portalcafebrasil.com.br/podcasts/150-a-ignorancia-ao-alcance-de-todos/
Café Brasil 149 – Fala;https://portalcafebrasil.com.br/podcasts/fala/
Café Brasil 148 – Dom e Talento;https://portalcafebrasil.com.br/podcasts/dom-e-talento/
Café Brasil 147 – Meu Desaniversário (ao Vivo);https://portalcafebrasil.com.br/podcasts/meu-desaniversario-ao-vivo/
Café Brasil 146 – Eu Burro;https://portalcafebrasil.com.br/podcasts/eu-burro/
Café Brasil 145 – Língua Viva;https://portalcafebrasil.com.br/podcasts/lingua-viva/
Café Brasil 144 – Numpintaumsão;https://portalcafebrasil.com.br/podcasts/numpintaumsao/
Café Brasil 143 – Prazo de Validade;https://portalcafebrasil.com.br/podcasts/143-prazo-de-validade/
Café Brasil 142 – Lobisomem;https://portalcafebrasil.com.br/podcasts/lobisomem/
Café Brasil 141 – Amorempausa;https://portalcafebrasil.com.br/podcasts/amorempausa/
Café Brasil 140 – Internetando;https://portalcafebrasil.com.br/podcasts/internetando/
Café Brasil 139 – Eme Pê Bê;https://portalcafebrasil.com.br/podcasts/eme-pe-be/
Café Brasil 138 – Os Pilares;https://portalcafebrasil.com.br/podcasts/os-pilares/
Café Brasil 137 – Quatro Anos (ao Vivo);https://portalcafebrasil.com.br/podcasts/quatro-anos-ao-vivo/
Café Brasil 136 – Escutatória;https://portalcafebrasil.com.br/podcasts/escutatoria/
Café Brasil 135 – Lendas Urbanas;https://portalcafebrasil.com.br/podcasts/lendas-urbanas/
Café Brasil 134 – Disco Voador (ao Vivo);https://portalcafebrasil.com.br/podcasts/disco-voador-ao-vivo/
Café Brasil 133 – Política, Paixão e Casamento;https://portalcafebrasil.com.br/podcasts/politica-paixao-e-casamento/
Café Brasil 132 – Referências;https://portalcafebrasil.com.br/podcasts/referencias/
Café Brasil 131 – Manual da Mulher;https://portalcafebrasil.com.br/podcasts/manual-da-mulher/
Café Brasil 130 – Ensaio sobre a cegueira;https://portalcafebrasil.com.br/podcasts/ensaio-sobre-a-cegueira/
Café Brasil 129 – Brincante;https://portalcafebrasil.com.br/podcasts/brincante/
Café Brasil 128 – Iscas Culinárias;https://portalcafebrasil.com.br/podcasts/128-iscas-culinarias/
Café Brasil 127 – Egoísmo Esclarecido;https://portalcafebrasil.com.br/podcasts/egoismo-esclarecido/
Café Brasil 126 – Ser Diferente;https://portalcafebrasil.com.br/podcasts/ser-diferente/
Café Brasil 125 – Iso Sim;https://portalcafebrasil.com.br/podcasts/iso-sim/
Café Brasil 124 – Boas Novas;https://portalcafebrasil.com.br/podcasts/boas-novas/
Café Brasil 123 – Inobviedades;https://portalcafebrasil.com.br/podcasts/inobviedades/
Café Brasil 122 – Funk dos Burrão – O Retorno;https://portalcafebrasil.com.br/podcasts/funk-dos-burrao-o-retorno/
Café Brasil 121 – Funk dos Burrão;https://portalcafebrasil.com.br/podcasts/funk-dos-burrao/
Café Brasil 120 – A Vendetta;https://portalcafebrasil.com.br/podcasts/a-vendetta/
Café Brasil 119 – Amadores Profissionais;https://portalcafebrasil.com.br/podcasts/amadores-profissionais/
Café Brasil 118 – O Eticômetro;https://portalcafebrasil.com.br/podcasts/o-eticometro/
Café Brasil 117 – Falando de Corrupção;https://portalcafebrasil.com.br/podcasts/falando-de-corrupcao/
Café Brasil 116 – Volta por Cima;https://portalcafebrasil.com.br/podcasts/volta-por-cima/
Café Brasil 115 – Bê com á Bêabá;https://portalcafebrasil.com.br/podcasts/be-com-a-beaba/
Café Brasil 114 – Fragmentos da Corrupção;https://portalcafebrasil.com.br/podcasts/fragmentos-da-corrupcao/
Café Brasil 113 – Halloween (ao Vivo);https://portalcafebrasil.com.br/podcasts/halloween-ao-vivo/
Café Brasil 112 – O Arranjador;https://portalcafebrasil.com.br/podcasts/o-arranjador/
Café Brasil 111 – Confiando;https://portalcafebrasil.com.br/podcasts/confiando/
Café Brasil 110 – Preparados para Perder;https://portalcafebrasil.com.br/podcasts/preparados-para-perder/
Café Brasil 109 – Tangíveis e Intangíveis;https://portalcafebrasil.com.br/podcasts/tangiveis-e-intangiveis/
Café Brasil 108 – Pobreza e Riqueza;https://portalcafebrasil.com.br/podcasts/pobreza-e-riqueza/
Café Brasil 107 – Filosofando;https://portalcafebrasil.com.br/podcasts/filosofando/
Café Brasil 106 – Pinguinho de Gente;https://portalcafebrasil.com.br/podcasts/pinguinho-de-gente/
Café Brasil 105 – Mudança e Mesmice;https://portalcafebrasil.com.br/podcasts/mudanca-e-mesmice/
Café Brasil 104 – Volta por Cima (ao Vivo);https://portalcafebrasil.com.br/podcasts/volta-por-cima-ao-vivo/
Café Brasil 103 – Homens e Mulheres;https://portalcafebrasil.com.br/podcasts/homens-e-mulheres/
Café Brasil 102 – Conhecimento;https://portalcafebrasil.com.br/podcasts/conhecimento/
Café Brasil 101 – Voto em Quem?;https://portalcafebrasil.com.br/podcasts/voto-em-quem/
Café Brasil 100 – Gastando o Tempo;https://portalcafebrasil.com.br/podcasts/gastando-o-tempo/
Café Brasil 099 – A Crítica;https://portalcafebrasil.com.br/podcasts/a-critica/
Café Brasil 098 – Resignando;https://portalcafebrasil.com.br/podcasts/resignando/
Café Brasil 097 – Pequenas Vigarices;https://portalcafebrasil.com.br/podcasts/pequenas-vigarices/
Café Brasil 096 – Gravado na Alma;https://portalcafebrasil.com.br/podcasts/gravado-na-alma/
Café Brasil 095 – O Homem Velho;https://portalcafebrasil.com.br/podcasts/o-homem-velho/
Café Brasil 094 – Bons Amigos;https://portalcafebrasil.com.br/podcasts/bons-amigos/
Café Brasil 093 – Sexta-feira 13 (ao Vivo);https://portalcafebrasil.com.br/podcasts/sexta-feira-13-ao-vivo/
Café Brasil 092 – O que é você?;https://portalcafebrasil.com.br/podcasts/o-que-e-voce/
Café Brasil 091 – A Fábrica de Idiotas;https://portalcafebrasil.com.br/podcasts/a-fabrica-de-idiotas/
Café Brasil 090 – Melô da Eleição;https://portalcafebrasil.com.br/podcasts/melo-da-eleicao/
Café Brasil 089 – Terceiro Ano (ao Vivo);https://portalcafebrasil.com.br/podcasts/terceiro-ano-ao-vivo/
088 – Faça Valer o Voto;https://portalcafebrasil.com.br/podcasts/faca-valer-o-voto/
Café Brasil 087 – A Via Láctea;https://portalcafebrasil.com.br/podcasts/a-via-lactea/
Café Brasil 086 – Pobrismo e Riquismo;https://portalcafebrasil.com.br/podcasts/pobrismo-e-riquismo/
Café Brasil 085 – O Terceiro;https://portalcafebrasil.com.br/podcasts/o-terceiro/
Café Brasil 084 – Nutritivo;https://portalcafebrasil.com.br/podcasts/nutritivo/
Café Brasil 083 – Reagindo;https://portalcafebrasil.com.br/podcasts/reagindo/
Café Brasil 082 – Sonhos Adiados;https://portalcafebrasil.com.br/podcasts/sonhos-adiados/
Café Brasil 081 – Melô do Pocotó;https://portalcafebrasil.com.br/podcasts/melo-do-pocoto/
Café Brasil 080 – As Entrouxadoras;https://portalcafebrasil.com.br/podcasts/as-entrouxadoras/
Café Brasil 079 – Melô do Congresso;https://portalcafebrasil.com.br/podcasts/melo-do-congresso/
Café Brasil 078 – O Elogio da Ignorância;https://portalcafebrasil.com.br/podcasts/o-elogio-da-ignorancia/
Café Brasil 077 – Café Brasil bissexto (ao Vivo);https://portalcafebrasil.com.br/podcasts/cafe-brasil-bissexto-ao-vivo/
Café Brasil 076 – Eu sei mas não devia;https://portalcafebrasil.com.br/podcasts/eu-sei-mas-nao-devia/
Café Brasil 075 – Tempo, Tempo, Tempo, Tempo;https://portalcafebrasil.com.br/podcasts/tempo-tempo-tempo-tempo/
Café Brasil 074 – Inspirando ou Chocando;https://portalcafebrasil.com.br/podcasts/inspirando-ou-chocando/
Café Brasil 073 – As Rãs e o Poço;https://portalcafebrasil.com.br/podcasts/as-ras-e-o-poco/
Café Brasil 072 – São Paulo da Garoa;https://portalcafebrasil.com.br/podcasts/sao-paulo-da-garoa/
Café Brasil 071 – O Homem Romântico;https://portalcafebrasil.com.br/podcasts/o-homem-romantico/
Café Brasil 070 – Os Cagonautas;https://portalcafebrasil.com.br/podcasts/os-cagonautas/
Café Brasil 069 – Programa de Natal (ao Vivo);https://portalcafebrasil.com.br/podcasts/programa-de-natal-ao-vivo/
Café Brasil 068 – O outro Brasil que vem aí;https://portalcafebrasil.com.br/podcasts/o-outro-brasil-que-vem-ai/
Café Brasil 067 – A Ignorância Política;https://portalcafebrasil.com.br/podcasts/a-ignorancia-politica/
Café Brasil 066 – Quem é Você?;https://portalcafebrasil.com.br/podcasts/quem-e-voce/
Café Brasil 065 – Vergonha de ser Brasileiro (ao Vivo);https://portalcafebrasil.com.br/podcasts/vergonha-de-ser-brasileiro-ao-vivo/
Café Brasil 064 – Sim ou Não;https://portalcafebrasil.com.br/podcasts/sim-ou-nao/
Café Brasil 063 – Letras da Minha Emoção;https://portalcafebrasil.com.br/podcasts/letras-da-minha-emocao/
Café Brasil 062 – Saudade Dói;https://portalcafebrasil.com.br/podcasts/saudade-doi/
Café Brasil 061 – Asa Branca;https://portalcafebrasil.com.br/podcasts/asa-branca/
Café Brasil 060 – Don Facundo (ao Vivo);https://portalcafebrasil.com.br/podcasts/don-facundo-ao-vivo/
Café Brasil 059 – Competência Espiritual;https://portalcafebrasil.com.br/podcasts/competencia-espiritual/
Café Brasil 058 – Quando o Morro Descer e Não for Carnaval;https://portalcafebrasil.com.br/podcasts/quando-o-morro-descer-e-nao-for-carnaval/
Café Brasil 057 – Das vantagens de ser bobo;https://portalcafebrasil.com.br/podcasts/das-vantagens-de-ser-bobo/
Café Brasil 056 – Duas Espécies de Educação;https://portalcafebrasil.com.br/podcasts/duas-especies-de-educacao/
Café Brasil 055 – Deixa a Vida me Levar;https://portalcafebrasil.com.br/podcasts/deixa-a-vida-me-levar/
Café Brasil 054 – Limite da Tolerância;https://portalcafebrasil.com.br/podcasts/limite-da-tolerancia/
053 – Bem Humorado (ao Vivo);https://portalcafebrasil.com.br/podcasts/bem-humorado-ao-vivo/
Café Brasil 052 – A Certeza da Ignorância;https://portalcafebrasil.com.br/podcasts/a-certeza-da-ignorancia/
Café Brasil 051 – Loucos Essenciais;https://portalcafebrasil.com.br/podcasts/loucos-essenciais/
Café Brasil 050 – Conectividade;https://portalcafebrasil.com.br/podcasts/conectividade/
Café Brasil 049 – Palavras;https://portalcafebrasil.com.br/podcasts/palavras/
Café Brasil 048 – Cansei (ao Vivo);https://portalcafebrasil.com.br/podcasts/cansei-ao-vivo/
Café Brasil 047 – Blues Brasileiros;https://portalcafebrasil.com.br/podcasts/blues-brasileiros/
Café Brasil 046 – Mentiras simbólicas;https://portalcafebrasil.com.br/podcasts/mentiras-simbolicas/
Café Brasil 045 – Vergonha;https://portalcafebrasil.com.br/podcasts/vergonha/
Café Brasil 044 – Música e Ditadura;https://portalcafebrasil.com.br/podcasts/musica-e-ditadura/
Café Brasil 043 – Festa Junina (ao Vivo);https://portalcafebrasil.com.br/podcasts/festa-junina-ao-vivo/
Café Brasil 042 – Versões;https://portalcafebrasil.com.br/podcasts/versoes/
Café Brasil 041 – Mosaicos;https://portalcafebrasil.com.br/podcasts/mosaicos/
Café Brasil 040 – Portugal dos Cravos;https://portalcafebrasil.com.br/podcasts/portugal-dos-cravos/
Café Brasil 039 – Jararaca e Ratinho;https://portalcafebrasil.com.br/podcasts/jararaca-e-ratinho/
Café Brasil 038 – Silêncios;https://portalcafebrasil.com.br/podcasts/silencios/
Café Brasil 037 – É Brincando que se Aprende;https://portalcafebrasil.com.br/podcasts/e-brincando-que-se-aprende/
Café Brasil 036 – O Vigilante;https://portalcafebrasil.com.br/podcasts/o-vigilante/
Café Brasil 035 – A Volta do Malandro;https://portalcafebrasil.com.br/podcasts/a-volta-do-malandro/
Café Brasil 034 – Pequenos Executivos;https://portalcafebrasil.com.br/podcasts/pequenos-executivos/
Café Brasil 033 – A Rede;https://portalcafebrasil.com.br/podcasts/a-rede/
Café Brasil 032 – Palhaço;https://portalcafebrasil.com.br/podcasts/palhaco/
Café Brasil 031 – Almirante Negro;https://portalcafebrasil.com.br/podcasts/almirante-negro/
Café Brasil 030 – O Sonho dos Ratos;https://portalcafebrasil.com.br/podcasts/o-sonho-dos-ratos/
Café Brasil 029 – Seu Duarte Dona Dora;https://portalcafebrasil.com.br/podcasts/seu-duarte-dona-dora/
Café Brasil 028 – A Vez das Mulheres;https://portalcafebrasil.com.br/podcasts/a-vez-das-mulheres/
Café Brasil 027 – Benjaminianas;https://portalcafebrasil.com.br/podcasts/benjaminianas/
Café Brasil 026 – Matrizes da Violência;https://portalcafebrasil.com.br/podcasts/matrizes-da-violencia/
Café Brasil 025 – Se Atirou;https://portalcafebrasil.com.br/podcasts/se-atirou/
Café Brasil 024 – Bombeiros;https://portalcafebrasil.com.br/podcasts/bombeiros/
Café Brasil 023 – Melô do Mensalão;https://portalcafebrasil.com.br/podcasts/melo-do-mensalao/
Café Brasil 022 – O Pasquim;https://portalcafebrasil.com.br/podcasts/o-pasquim/
Café Brasil 021 – E Agora, José?;https://portalcafebrasil.com.br/podcasts/e-agora-jose/
Café Brasil 020 – Deleite;https://portalcafebrasil.com.br/podcasts/deleite/
Café Brasil 019 – Tenho medo;https://portalcafebrasil.com.br/podcasts/tenho-medo/
Café Brasil 018 – Mazzaropi;https://portalcafebrasil.com.br/podcasts/mazzaropi/
Café Brasil 017 – Raízes Brasileiras;https://portalcafebrasil.com.br/podcasts/raizes-brasileiras/
Café Brasil 016 – Natal;https://portalcafebrasil.com.br/podcasts/natal/
Café Brasil 015 – Solidão;https://portalcafebrasil.com.br/podcasts/solidao/
Café Brasil 014 – Dezembros;https://portalcafebrasil.com.br/podcasts/dezembros/
Café Brasil 013 – Massacre Cultural;https://portalcafebrasil.com.br/podcasts/massacre-cultural/
Café Brasil 012 – Certos Abraços;https://portalcafebrasil.com.br/podcasts/certos-abracos/
Café Brasil 011 – Definição de Gaucho;https://portalcafebrasil.com.br/podcasts/definicao-de-gaucho/
Café Brasil 010 – A Gota;https://portalcafebrasil.com.br/podcasts/a-gota/
Café Brasil 009 – O Cheirinho;https://portalcafebrasil.com.br/podcasts/o-cheirinho/
Café Brasil 008 – Gente Nutritiva;https://portalcafebrasil.com.br/podcasts/gente-nutritiva/
Café Brasil 007 – O Bitelo;https://portalcafebrasil.com.br/podcasts/o-bitelo/
Café Brasil 006 – Meu Cafezinho tem Gostinho de Saudade;https://portalcafebrasil.com.br/podcasts/meu-cafezinho-tem-gostinho-de-saudade/
Café Brasil 005 – Vozes do Brasil;https://portalcafebrasil.com.br/podcasts/vozes-do-brasil/
Café Brasil 004 – Sucesso;https://portalcafebrasil.com.br/podcasts/sucesso/
Café Brasil 003 – O Livro;https://portalcafebrasil.com.br/podcasts/o-livro/
Café Brasil 002 – Saudade Dói;https://portalcafebrasil.com.br/podcasts/002-saudade-doi/
Café Brasil 001 – Mídia e Baixaria;https://portalcafebrasil.com.br/podcasts/midia-e-baixaria/
